,MüşteriID,Güncelik,Alışveriş Sıklığı,Toplam Harcama,R_Skoru,F_Skoru,M_Skoru,RFM_Skoru,Segment
2009,16321.0,162,2,135.9,2,3,1,231,Others
2010,16322.0,121,2,326.75,3,3,2,332,Others
2011,16324.0,278,2,262.12,1,3,2,132,Others
2012,16325.0,129,2,416.02000000000004,2,3,2,232,Others
2013,16326.0,92,7,1727.69,3,4,4,344,Others
2014,16327.0,578,1,535.6,1,2,3,123,Others
2015,16332.0,30,5,991.51,4,4,3,443,Others
2016,16333.0,125,14,20637.36,3,4,4,344,Others
2017,16337.0,275,1,151.05,1,2,1,121,Others
2018,16338.0,218,1,214.8,2,2,1,221,Others
2019,16344.0,248,1,101.10000000000001,1,2,1,121,Others
2020,16347.0,275,1,444.29,1,2,2,122,Others
2021,16348.0,153,4,738.35,2,4,3,243,Others
2022,16350.0,71,2,812.1700000000001,3,3,3,333,Others
2023,16351.0,40,1,153.9,4,2,1,421,Others
2024,16352.0,303,1,204.92000000000002,1,2,1,121,Others
2025,16353.0,10,12,3404.21,4,4,4,444,Loyal Champion
2026,16354.0,154,1,29.700000000000003,2,2,1,221,Others
2027,16356.0,161,1,102.0,2,2,1,221,Others
2028,16357.0,67,2,538.83,3,3,3,333,Others
2029,16358.0,121,3,1355.1000000000001,3,4,4,344,Others
2030,16359.0,10,8,1520.35,4,4,4,444,Loyal Champion
2031,16360.0,2,4,2512.77,4,4,4,444,Loyal Champion
2032,16362.0,31,5,734.77,4,4,3,443,Others
2033,16365.0,4,5,619.22,4,4,3,443,Others
2034,16367.0,303,2,804.49,1,3,3,133,Others
2035,16368.0,30,2,497.43,4,3,3,433,Others
2036,16370.0,66,1,271.04,3,2,2,322,Others
2037,16372.0,183,2,367.93,2,3,2,232,Others
2038,16374.0,245,1,316.73,1,2,2,122,Others
2039,16376.0,333,1,112.75999999999999,1,2,1,121,Others
2040,16378.0,190,2,220.1,2,3,1,231,Others
2041,16379.0,213,2,1225.44,2,3,4,234,Others
2042,16380.0,92,1,1780.59,3,2,4,324,Others
2043,16384.0,32,1,175.4,4,2,1,421,Others
2044,16385.0,62,3,555.89,3,4,3,343,Others
2045,16386.0,30,1,256.1,4,2,2,422,Others
2046,16389.0,342,1,119.65,1,2,1,121,Others
2047,16393.0,128,7,1576.33,2,4,4,244,Others
2048,16394.0,221,1,306.89,1,2,2,122,Others
2049,16395.0,62,1,214.69,3,2,1,321,Others
2050,16398.0,126,1,535.85,2,2,3,223,Others
2051,16400.0,185,1,303.93,2,2,2,222,Others
2052,16401.0,120,2,789.8299999999999,3,3,3,333,Others
2053,16402.0,578,1,211.8,1,2,1,121,Others
2054,16405.0,70,2,167.25,3,3,1,331,Others
2055,16407.0,37,1,60.0,4,2,1,421,Others
2056,16409.0,4,3,1376.56,4,4,4,444,Loyal Champion
2057,16411.0,578,1,131.5,1,2,1,121,Others
2058,16414.0,252,1,50.8,1,2,1,121,Others
2059,16418.0,124,1,222.45000000000002,3,2,1,321,Others
2060,16419.0,99,3,629.02,3,4,3,343,Others
2061,16422.0,31,20,14663.57,4,4,4,444,Loyal Champion
2062,16424.0,339,1,133.56,1,2,1,121,Others
2063,16425.0,70,1,302.7,3,2,2,322,Others
2064,16426.0,124,8,1466.06,3,4,4,344,Others
2065,16431.0,67,1,298.88,3,2,2,322,Others
2066,16432.0,184,1,287.40000000000003,2,2,2,222,Others
2067,16433.0,30,1,184.26,4,2,1,421,Others
2068,16434.0,61,3,601.1,3,4,3,343,Others
2069,16438.0,243,2,264.72,1,3,2,132,Others
2070,16440.0,61,4,2537.31,3,4,4,344,Others
2071,16441.0,275,1,170.2,1,2,1,121,Others
2072,16442.0,121,1,179.76,3,2,1,321,Others
2073,16444.0,216,1,301.32,2,2,2,222,Others
2074,16445.0,183,1,230.51,2,2,1,221,Others
2075,16446.0,90,1,168469.6,3,2,4,324,Others
2076,16449.0,252,1,416.69,1,2,2,122,Others
2077,16454.0,184,1,5.9,2,2,1,221,Others
2078,16455.0,154,4,1088.7,2,4,4,244,Others
2079,16456.0,192,3,1694.28,2,4,4,244,Others
2080,16457.0,220,1,208.36,1,2,1,121,Others
2081,16458.0,2,8,1587.22,4,4,4,444,Loyal Champion
2082,16460.0,30,1,302.62,4,2,2,422,Others
2083,16462.0,158,2,68.0,2,3,1,231,Others
2084,16466.0,5,2,440.63,4,3,2,432,Others
2085,16469.0,160,2,276.88,2,3,2,232,Others
2086,16471.0,69,1,223.95000000000002,3,2,1,321,Others
2087,16473.0,163,1,149.41,2,2,1,221,Others
2088,16474.0,32,4,824.9300000000001,4,4,3,443,Others
2089,16475.0,2,2,395.0,4,3,2,432,Others
2090,16477.0,69,4,1311.65,3,4,4,344,Others
2091,16478.0,184,2,235.9,2,3,1,231,Others
2092,16484.0,308,1,285.7,1,2,2,122,Others
2093,16488.0,183,1,144.23000000000002,2,2,1,221,Others
2094,16495.0,130,3,684.41,2,4,3,243,Others
2095,16496.0,333,1,414.48,1,2,2,122,Others
2096,16497.0,71,1,279.3,3,2,2,322,Others
2097,16498.0,338,1,9.75,1,2,1,121,Others
2098,16499.0,425,1,218.10000000000002,1,2,1,121,Others
2099,16500.0,213,3,138.06,2,4,1,241,Others
2100,16503.0,97,1,251.6,3,2,2,322,Others
2101,16505.0,122,1,777.6,3,2,3,323,Others
2102,16510.0,667,1,248.1,1,2,1,121,Others
2103,16513.0,213,2,211.8,2,3,1,231,Others
2104,16515.0,4,4,1250.3500000000001,4,4,4,444,Loyal Champion
2105,16516.0,91,1,101.69999999999999,3,2,1,321,Others
2106,16517.0,161,1,162.70000000000002,2,2,1,221,Others
2107,16518.0,92,1,293.62,3,2,2,322,Others
2108,16519.0,455,1,103.7,1,2,1,121,Others
2109,16520.0,188,2,749.41,2,3,3,233,Others
2110,16523.0,32,8,3469.85,4,4,4,444,Loyal Champion
2111,16525.0,10,15,7795.37,4,4,4,444,Loyal Champion
2112,16528.0,182,1,244.41,2,2,1,221,Others
2113,16529.0,307,1,455.25,1,2,2,122,Others
2114,16531.0,247,2,422.91,1,3,2,132,Others
2115,16532.0,224,1,1910.4,1,2,4,124,Others
2116,16533.0,304,1,376.97,1,2,2,122,Others
2117,16535.0,243,1,593.75,1,2,3,123,Others
2118,16539.0,152,3,1083.91,2,4,4,244,Others
2119,16546.0,667,1,299.40000000000003,1,2,2,122,Others
2120,16549.0,32,5,1831.79,4,4,4,444,Loyal Champion
2121,16550.0,158,2,942.08,2,3,3,233,Others
2122,16551.0,163,3,922.12,2,4,3,243,Others
2123,16552.0,37,2,379.73,4,3,2,432,Others
2124,16553.0,69,3,1182.5,3,4,4,344,Others
2125,16554.0,10,2,314.11,4,3,2,432,Others
2126,16555.0,244,1,133.91,1,2,1,121,Others
2127,16556.0,129,2,1075.49,2,3,4,234,Others
2128,16558.0,38,9,3085.38,4,4,4,444,Loyal Champion
2129,16561.0,31,2,511.12,4,3,3,433,Others
2130,16565.0,425,1,173.7,1,2,1,121,Others
2131,16567.0,163,1,557.56,2,2,3,223,Others
2132,16569.0,182,1,124.2,2,2,1,221,Others
2133,16570.0,153,3,1185.4,2,4,4,244,Others
2134,16571.0,283,1,436.68,1,2,2,122,Others
2135,16572.0,34,3,1009.6,4,4,3,443,Others
2136,16581.0,66,1,105.84,3,2,1,321,Others
2137,16583.0,698,1,233.45,1,2,1,121,Others
2138,16586.0,221,1,463.95,1,2,2,122,Others
2139,16589.0,338,1,117.68,1,2,1,121,Others
2140,16591.0,304,1,213.5,1,2,1,121,Others
2141,16592.0,91,6,1919.63,3,4,4,344,Others
2142,16593.0,280,1,185.9,1,2,1,121,Others
2143,16595.0,92,1,360.16,3,2,2,322,Others
2144,16596.0,486,1,120.65,1,2,1,121,Others
2145,16597.0,213,1,90.04,2,2,1,221,Others
2146,16600.0,213,2,366.18,2,3,2,232,Others
2147,16602.0,275,1,528.08,1,2,3,123,Others
2148,16603.0,93,1,296.62,3,2,2,322,Others
2149,16607.0,1,5,842.48,4,4,3,443,Others
2150,16609.0,4,3,1439.47,4,4,4,444,Loyal Champion
2151,16610.0,250,1,75.66,1,2,1,121,Others
2152,16611.0,188,1,129.49,2,2,1,221,Others
2153,16612.0,3,4,1187.66,4,4,4,444,Loyal Champion
2154,16614.0,66,1,506.19,3,2,3,323,Others
2155,16616.0,218,1,210.10000000000002,2,2,1,221,Others
2156,16618.0,122,1,1206.3,3,2,4,324,Others
2157,16620.0,182,1,83.2,2,2,1,221,Others
2158,16621.0,128,2,490.7,2,3,3,233,Others
2159,16623.0,129,1,129.45000000000002,2,2,1,221,Others
2160,16625.0,69,1,333.08,3,2,2,322,Others
2161,16626.0,90,6,1618.74,3,4,4,344,Others
2162,16628.0,61,2,920.47,3,3,3,333,Others
2163,16629.0,246,1,236.78,1,2,1,121,Others
2164,16633.0,5,1,255.8,4,2,2,422,Others
2165,16634.0,340,2,217.9,1,3,1,131,Others
2166,16637.0,62,3,850.85,3,4,3,343,Others
2167,16638.0,161,3,387.18,2,4,2,242,Others
2168,16639.0,122,1,786.36,3,2,3,323,Others
2169,16642.0,213,1,380.6,2,2,2,222,Others
2170,16643.0,129,1,487.51,2,2,3,223,Others
2171,16644.0,36,1,722.41,4,2,3,423,Others
2172,16652.0,1,4,5277.22,4,4,4,444,Loyal Champion
2173,16654.0,219,2,262.8,2,3,2,232,Others
2174,16655.0,10,3,1844.38,4,4,4,444,Loyal Champion
2175,16656.0,4,7,3587.44,4,4,4,444,Loyal Champion
2176,16658.0,547,1,123.24,1,2,1,121,Others
2177,16659.0,280,1,39.12,1,2,1,121,Others
2178,16665.0,364,1,135.4,1,2,1,121,Others
2179,16667.0,304,1,366.78,1,2,2,122,Others
2180,16668.0,66,2,145.98000000000002,3,3,1,331,Others
2181,16670.0,40,4,2022.8600000000001,4,4,4,444,Loyal Champion
2182,16671.0,30,2,309.39,4,3,2,432,Others
2183,16672.0,7,9,3865.0,4,4,4,444,Loyal Champion
2184,16674.0,305,1,122.2,1,2,1,121,Others
2185,16676.0,67,3,1262.88,3,4,4,344,Others
2186,16678.0,3,7,2076.85,4,4,4,444,Loyal Champion
2187,16679.0,486,1,129.75,1,2,1,121,Others
2188,16682.0,124,4,921.08,3,4,3,343,Others
2189,16684.0,213,7,36992.9,2,4,4,244,Others
2190,16685.0,92,2,324.24,3,3,2,332,Others
2191,16686.0,162,2,754.96,2,3,3,233,Others
2192,16688.0,62,2,329.45,3,3,2,332,Others
2193,16693.0,304,1,324.45,1,2,2,122,Others
2194,16696.0,67,2,440.1,3,3,2,332,Others
2195,16697.0,7,1,112.75,4,2,1,421,Others
2196,16700.0,4,6,2121.41,4,4,4,444,Loyal Champion
2197,16701.0,10,6,2646.31,4,4,4,444,Loyal Champion
2198,16705.0,7,5,5733.45,4,4,4,444,Loyal Champion
2199,16706.0,303,2,239.82,1,3,1,131,Others
2200,16709.0,129,2,1270.43,2,3,4,234,Others
2201,16710.0,67,3,822.84,3,4,3,343,Others
2202,16711.0,70,2,680.2,3,3,3,333,Others
2203,16712.0,36,5,1504.21,4,4,4,444,Loyal Champion
2204,16713.0,7,5,2222.09,4,4,4,444,Loyal Champion
2205,16714.0,220,1,15.0,1,2,1,121,Others
2206,16716.0,343,1,734.4000000000001,1,2,3,123,Others
2207,16717.0,153,3,1033.91,2,4,3,243,Others
2208,16718.0,578,1,623.75,1,2,3,123,Others
2209,16719.0,224,2,583.18,1,3,3,133,Others
2210,16722.0,96,6,2137.76,3,4,4,344,Others
2211,16723.0,93,1,165.0,3,2,1,321,Others
2212,16725.0,70,4,459.57,3,4,2,342,Others
2213,16727.0,425,1,272.82,1,2,2,122,Others
2214,16729.0,7,9,3054.94,4,4,4,444,Loyal Champion
2215,16732.0,122,1,603.75,3,2,3,323,Others
2216,16735.0,101,3,1556.74,3,4,4,344,Others
2217,16743.0,6,5,1441.07,4,4,4,444,Loyal Champion
2218,16744.0,183,2,274.85,2,3,2,232,Others
2219,16745.0,3,10,4010.88,4,4,4,444,Loyal Champion
2220,16746.0,3,5,2164.87,4,4,4,444,Loyal Champion
2221,16747.0,276,2,836.0600000000001,1,3,3,133,Others
2222,16748.0,101,4,1249.2,3,4,4,344,Others
2223,16750.0,64,1,98.38,3,2,1,321,Others
2224,16751.0,91,1,1764.72,3,2,4,324,Others
2225,16752.0,667,1,207.5,1,2,1,121,Others
2226,16753.0,1,1,223.92000000000002,4,2,1,421,Others
2227,16754.0,666,1,2002.4,1,2,4,124,Others
2228,16756.0,97,1,239.4,3,2,1,321,Others
2229,16758.0,215,1,369.34000000000003,2,2,2,222,Others
2230,16759.0,91,3,789.79,3,4,3,343,Others
2231,16761.0,246,1,316.62,1,2,2,122,Others
2232,16764.0,122,5,1229.41,3,4,4,344,Others
2233,16766.0,38,2,1145.6,4,3,4,434,Others
2234,16767.0,66,7,2163.62,3,4,4,344,Others
2235,16770.0,667,1,130.8,1,2,1,121,Others
2236,16771.0,99,4,1800.25,3,4,4,344,Others
2237,16774.0,276,1,119.32,1,2,1,121,Others
2238,16775.0,94,3,453.23,3,4,2,342,Others
2239,16776.0,62,1,388.28,3,2,2,322,Others
2240,16778.0,69,1,93.18,3,2,1,321,Others
2241,16779.0,10,12,5394.71,4,4,4,444,Loyal Champion
2242,16781.0,667,1,311.25,1,2,2,122,Others
2243,16782.0,161,4,777.15,2,4,3,243,Others
2244,16788.0,125,1,300.31,3,2,2,322,Others
2245,16789.0,333,1,80.80000000000001,1,2,1,121,Others
2246,16790.0,30,5,1454.17,4,4,4,444,Loyal Champion
2247,16791.0,40,6,1569.88,4,4,4,444,Loyal Champion
2248,16792.0,311,2,110.38,1,3,1,131,Others
2249,16794.0,5,3,467.78,4,4,2,442,Others
2250,16795.0,455,1,414.88,1,2,2,122,Others
2251,16796.0,32,1,305.62,4,2,2,422,Others
2252,16801.0,38,1,751.9,4,2,3,423,Others
2253,16803.0,215,1,332.3,2,2,2,222,Others
2254,16806.0,281,1,173.07999999999998,1,2,1,121,Others
2255,16807.0,128,1,280.6,2,2,2,222,Others
2256,16808.0,68,2,288.42,3,3,2,332,Others
2257,16809.0,92,1,149.68,3,2,1,321,Others
2258,16811.0,213,1,232.3,2,2,1,221,Others
2259,16813.0,246,3,384.55,1,4,2,142,Others
2260,16814.0,7,7,1944.07,4,4,4,444,Loyal Champion
2261,16817.0,38,7,1474.8500000000001,4,4,4,444,Loyal Champion
2262,16818.0,96,4,1165.5600000000002,3,4,4,344,Others
2263,16820.0,216,1,497.61,2,2,3,223,Others
2264,16825.0,158,2,775.18,2,3,3,233,Others
2265,16828.0,155,1,15.0,2,2,1,221,Others
2266,16829.0,187,1,197.22,2,2,1,221,Others
2267,16830.0,334,1,325.91,1,2,2,122,Others
2268,16832.0,127,2,121.4,2,3,1,231,Others
2269,16833.0,101,2,744.72,3,3,3,333,Others
2270,16835.0,278,2,180.85,1,3,1,131,Others
2271,16837.0,31,6,2219.68,4,4,4,444,Loyal Champion
2272,16839.0,2,16,8470.8,4,4,4,444,Loyal Champion
2273,16841.0,67,3,934.56,3,4,3,343,Others
2274,16842.0,70,2,866.95,3,3,3,333,Others
2275,16843.0,7,5,2841.88,4,4,4,444,Loyal Champion
2276,16849.0,188,1,124.57,2,2,1,221,Others
2277,16850.0,71,1,332.41,3,2,2,322,Others
2278,16851.0,213,1,102.99000000000001,2,2,1,221,Others
2279,16858.0,547,1,375.69000000000005,1,2,2,122,Others
2280,16861.0,31,2,173.76,4,3,1,431,Others
2281,16863.0,122,2,502.8,3,3,3,333,Others
2282,16866.0,65,2,153.95,3,3,1,331,Others
2283,16871.0,32,1,329.44,4,2,2,422,Others
2284,16872.0,127,1,388.36,2,2,2,222,Others
2285,16873.0,92,5,6576.74,3,4,4,344,Others
2286,16875.0,254,2,1326.13,1,3,4,134,Others
2287,16877.0,65,1,111.23,3,2,1,321,Others
2288,16880.0,65,5,1367.9,3,4,4,344,Others
2289,16881.0,245,1,432.0,1,2,2,122,Others
2290,16882.0,245,1,489.42,1,2,3,123,Others
2291,16883.0,219,2,276.73,2,3,2,232,Others
2292,16884.0,303,2,429.84,1,3,2,132,Others
2293,16887.0,244,1,194.88,1,2,1,121,Others
2294,16889.0,68,2,1228.61,3,3,4,334,Others
2295,16891.0,121,4,604.04,3,4,3,343,Others
2296,16892.0,61,4,374.94,3,4,2,342,Others
2297,16893.0,486,1,145.93,1,2,1,121,Others
2298,16895.0,184,1,219.14,2,2,1,221,Others
2299,16898.0,547,1,116.08,1,2,1,121,Others
2300,16899.0,32,2,389.68,4,3,2,432,Others
2301,16900.0,154,1,752.68,2,2,3,223,Others
2302,16903.0,61,1,373.24,3,2,2,322,Others
2303,16904.0,61,7,1570.81,3,4,4,344,Others
2304,16905.0,243,2,589.1,1,3,3,133,Others
2305,16906.0,188,2,295.94,2,3,2,232,Others
2306,16907.0,60,2,451.79,3,3,2,332,Others
2307,16910.0,93,3,434.4,3,4,2,342,Others
2308,16912.0,30,4,1017.0,4,4,3,443,Others
2309,16914.0,275,1,208.46,1,2,1,121,Others
2310,16915.0,221,3,340.49,1,4,2,142,Others
2311,16916.0,667,1,198.08,1,2,1,121,Others
2312,16917.0,130,1,391.52,2,2,2,222,Others
2313,16918.0,154,4,755.24,2,4,3,243,Others
2314,16919.0,7,5,1010.08,4,4,3,443,Others
2315,16921.0,92,1,169.79,3,2,1,321,Others
2316,16923.0,65,9,4202.02,3,4,4,344,Others
2317,16924.0,184,1,252.54,2,2,2,222,Others
2318,16926.0,639,1,230.25,1,2,1,121,Others
2319,16927.0,130,1,123.35,2,2,1,221,Others
2320,16928.0,33,8,1090.64,4,4,4,444,Loyal Champion
2321,16929.0,157,4,740.6,2,4,3,243,Others
2322,16930.0,304,2,207.11,1,3,1,131,Others
2323,16931.0,68,7,1383.65,3,4,4,344,Others
2324,16933.0,121,1,338.5,3,2,2,322,Others
2325,16938.0,5,3,2726.63,4,4,4,444,Loyal Champion
2326,16942.0,183,5,1012.29,2,4,3,243,Others
2327,16943.0,6,1,172.1,4,2,1,421,Others
2328,16945.0,1,9,1939.8,4,4,4,444,Loyal Champion
2329,16949.0,158,3,773.58,2,4,3,243,Others
2330,16950.0,156,2,778.41,2,3,3,233,Others
2331,16951.0,131,1,1053.79,2,2,3,223,Others
2332,16953.0,91,1,20.8,3,2,1,321,Others
2333,16954.0,62,4,910.2,3,4,3,343,Others
2334,16955.0,127,4,518.67,2,4,3,243,Others
2335,16957.0,283,1,114.84,1,2,1,121,Others
2336,16960.0,62,3,507.05,3,4,3,343,Others
2337,16963.0,219,1,110.55000000000001,2,2,1,221,Others
2338,16966.0,333,1,385.79999999999995,1,2,2,122,Others
2339,16967.0,280,1,319.02,1,2,2,122,Others
2340,16968.0,213,1,186.12,2,2,1,221,Others
2341,16969.0,339,1,397.36,1,2,2,122,Others
2342,16971.0,334,1,357.21,1,2,2,122,Others
2343,16979.0,61,2,534.38,3,3,3,333,Others
2344,16982.0,62,1,384.06,3,2,2,322,Others
2345,16983.0,5,3,731.45,4,4,3,443,Others
2346,16984.0,2,2,4481.35,4,3,4,434,Others
2347,16985.0,2,4,1977.98,4,4,4,444,Loyal Champion
2348,16986.0,61,2,1873.2,3,3,4,334,Others
2349,16987.0,181,1,231.93,2,2,1,221,Others
2350,16988.0,243,1,126.12,1,2,1,121,Others
2351,16989.0,4,4,1029.3,4,4,3,443,Others
2352,16990.0,220,1,179.0,1,2,1,121,Others
2353,16992.0,275,2,728.71,1,3,3,133,Others
2354,16996.0,64,3,1087.02,3,4,4,344,Others
2355,16997.0,284,1,78.0,1,2,1,121,Others
2356,16998.0,131,1,90.0,2,2,1,221,Others
2357,17001.0,90,4,1376.78,3,4,4,344,Others
2358,17002.0,128,1,480.46000000000004,2,2,3,223,Others
2359,17004.0,124,1,1006.4,3,2,3,323,Others
2360,17006.0,121,2,355.91,3,3,2,332,Others
2361,17007.0,97,2,250.66000000000003,3,3,2,332,Others
2362,17011.0,91,1,270.9,3,2,2,322,Others
2363,17014.0,153,3,586.33,2,4,3,243,Others
2364,17015.0,30,2,797.08,4,3,3,433,Others
2365,17017.0,152,5,2164.22,2,4,4,244,Others
2366,17019.0,547,1,358.82,1,2,2,122,Others
2367,17022.0,122,1,71.0,3,2,1,321,Others
2368,17024.0,218,2,56.25,2,3,1,231,Others
2369,17025.0,62,3,357.77,3,4,2,342,Others
2370,17026.0,158,2,154.83,2,3,1,231,Others
2371,17027.0,342,1,13.2,1,2,1,121,Others
2372,17030.0,154,1,146.87,2,2,1,221,Others
2373,17031.0,126,1,225.95,2,2,1,221,Others
2374,17033.0,97,1,300.29999999999995,3,2,2,322,Others
2375,17035.0,129,2,433.53000000000003,2,3,2,232,Others
2376,17038.0,91,1,112.4,3,2,1,321,Others
2377,17042.0,64,4,822.2,3,4,3,343,Others
2378,17043.0,153,1,641.36,2,2,3,223,Others
2379,17045.0,187,2,148.35,2,3,1,231,Others
2380,17046.0,218,1,642.02,2,2,3,223,Others
2381,17048.0,10,2,760.4000000000001,4,3,3,433,Others
2382,17049.0,97,5,2672.37,3,4,4,344,Others
2383,17050.0,191,4,2556.5,2,4,4,244,Others
2384,17052.0,30,1,413.75,4,2,2,422,Others
2385,17053.0,337,1,498.48,1,2,3,123,Others
2386,17054.0,30,2,463.08,4,3,2,432,Others
2387,17059.0,61,2,1567.3,3,3,4,334,Others
2388,17061.0,220,1,484.12000000000006,1,2,3,123,Others
2389,17062.0,455,2,294.43,1,3,2,132,Others
2390,17064.0,1,2,711.5,4,3,3,433,Others
2391,17068.0,184,6,1139.8,2,4,4,244,Others
2392,17069.0,30,5,1826.93,4,4,4,444,Loyal Champion
2393,17071.0,2,5,1587.3500000000001,4,4,4,444,Loyal Champion
2394,17076.0,38,3,841.0799999999999,4,4,3,443,Others
2395,17078.0,274,2,378.2,1,3,2,132,Others
2396,17082.0,183,1,1366.91,2,2,4,224,Others
2397,17083.0,100,1,691.36,3,2,3,323,Others
2398,17084.0,244,2,2949.75,1,3,4,134,Others
2399,17085.0,125,3,1045.24,3,4,3,343,Others
2400,17086.0,91,4,1482.51,3,4,4,344,Others
2401,17088.0,30,2,622.5600000000001,4,3,3,433,Others
2402,17090.0,2,3,1092.5,4,4,4,444,Loyal Champion
2403,17091.0,122,7,2727.4900000000002,3,4,4,344,Others
2404,17092.0,161,2,633.07,2,3,3,233,Others
2405,17095.0,101,1,313.15,3,2,2,322,Others
2406,17096.0,1,1,263.61,4,2,2,422,Others
2407,17097.0,152,2,318.87,2,3,2,232,Others
2408,17101.0,61,1,471.0,3,2,3,323,Others
2409,17105.0,192,2,665.78,2,3,3,233,Others
2410,17107.0,156,4,6209.12,2,4,4,244,Others
2411,17109.0,61,3,311.28,3,4,2,342,Others
2412,17114.0,101,4,477.47,3,4,3,343,Others
2413,17115.0,66,2,527.48,3,3,3,333,Others
2414,17119.0,31,2,606.91,4,3,3,433,Others
2415,17122.0,3,1,138.32,4,2,1,421,Others
2416,17123.0,338,1,345.3,1,2,2,122,Others
2417,17124.0,158,1,298.89,2,2,2,222,Others
2418,17126.0,65,4,702.08,3,4,3,343,Others
2419,17128.0,101,1,157.09,3,2,1,321,Others
2420,17131.0,183,2,1180.73,2,3,4,234,Others
2421,17133.0,160,3,2194.9700000000003,2,4,4,244,Others
2422,17135.0,303,3,400.0,1,4,2,142,Others
2423,17138.0,99,1,380.5,3,2,2,322,Others
2424,17139.0,2,5,4605.08,4,4,4,444,Loyal Champion
2425,17140.0,190,1,465.32,2,2,2,222,Others
2426,17144.0,120,1,388.68,3,2,2,322,Others
2427,17147.0,343,1,409.5,1,2,2,122,Others
2428,17157.0,302,1,157.54,1,2,1,121,Others
2429,17158.0,153,1,568.42,2,2,3,223,Others
2430,17160.0,7,3,1599.98,4,4,4,444,Loyal Champion
2431,17162.0,30,9,1417.08,4,4,4,444,Loyal Champion
2432,17164.0,34,6,1721.51,4,4,4,444,Loyal Champion
2433,17166.0,334,1,78.75,1,2,1,121,Others
2434,17169.0,96,1,308.68,3,2,2,322,Others
2435,17173.0,1,3,1239.16,4,4,4,444,Loyal Champion
2436,17174.0,189,1,59.9,2,2,1,221,Others
2437,17175.0,5,1,302.62,4,2,2,422,Others
2438,17180.0,7,2,317.32,4,3,2,432,Others
2439,17181.0,698,1,155.52,1,2,1,121,Others
2440,17183.0,153,2,1343.84,2,3,4,234,Others
2441,17186.0,62,1,72.0,3,2,1,321,Others
2442,17188.0,61,3,1252.38,3,4,4,344,Others
2443,17190.0,1,1,249.74,4,2,2,422,Others
2444,17191.0,30,7,2095.13,4,4,4,444,Loyal Champion
2445,17193.0,1,3,190.95999999999998,4,4,1,441,Others
2446,17194.0,38,1,10.0,4,2,1,421,Others
2447,17197.0,61,1,1013.01,3,2,3,323,Others
2448,17198.0,455,2,521.66,1,3,3,133,Others
2449,17203.0,62,4,2262.93,3,4,4,344,Others
2450,17204.0,7,1,461.25,4,2,2,422,Others
2451,17211.0,5,3,808.47,4,4,3,443,Others
2452,17213.0,486,1,312.90000000000003,1,2,2,122,Others
2453,17214.0,62,3,498.07,3,4,3,343,Others
2454,17218.0,32,6,1091.14,4,4,4,444,Loyal Champion
2455,17219.0,122,1,114.23,3,2,1,321,Others
2456,17220.0,187,6,1147.7,2,4,4,244,Others
2457,17221.0,274,2,335.13,1,3,2,132,Others
2458,17222.0,215,1,354.15,2,2,2,222,Others
2459,17223.0,312,2,426.79,1,3,2,132,Others
2460,17226.0,253,1,393.49,1,2,2,122,Others
2461,17227.0,62,2,249.36,3,3,2,332,Others
2462,17228.0,154,4,911.64,2,4,3,243,Others
2463,17229.0,246,1,161.05,1,2,1,121,Others
2464,17230.0,312,1,675.0,1,2,3,123,Others
2465,17231.0,128,4,1357.29,2,4,4,244,Others
2466,17232.0,152,1,213.48,2,2,1,221,Others
2467,17233.0,244,1,190.88,1,2,1,121,Others
2468,17234.0,66,1,149.89,3,2,1,321,Others
2469,17235.0,667,1,341.90000000000003,1,2,2,122,Others
2470,17236.0,37,2,244.73000000000002,4,3,1,431,Others
2471,17238.0,30,8,1967.6000000000001,4,4,4,444,Loyal Champion
2472,17242.0,5,1,709.4399999999999,4,2,3,423,Others
2473,17243.0,30,13,4359.81,4,4,4,444,Loyal Champion
2474,17248.0,33,1,318.65,4,2,2,422,Others
2475,17250.0,182,1,221.87,2,2,1,221,Others
2476,17251.0,364,1,283.28000000000003,1,2,2,122,Others
2477,17252.0,188,1,341.96,2,2,2,222,Others
2478,17254.0,213,1,102.13,2,2,1,221,Others
2479,17259.0,547,1,381.64,1,2,2,122,Others
2480,17262.0,486,1,268.86,1,2,2,122,Others
2481,17265.0,5,1,384.09000000000003,4,2,2,422,Others
2482,17266.0,152,2,197.58,2,3,1,231,Others
2483,17267.0,246,2,317.62,1,3,2,132,Others
2484,17268.0,4,3,311.48,4,4,2,442,Others
2485,17274.0,244,1,111.98,1,2,1,121,Others
2486,17278.0,7,1,246.04000000000002,4,2,1,421,Others
2487,17282.0,337,1,687.0,1,2,3,123,Others
2488,17284.0,33,3,1147.52,4,4,4,444,Loyal Champion
2489,17287.0,341,3,367.94,1,4,2,142,Others
2490,17288.0,341,1,127.3,1,2,1,121,Others
2491,17289.0,5,3,944.41,4,4,3,443,Others
2492,17290.0,182,1,172.21,2,2,1,221,Others
2493,17291.0,253,1,550.8000000000001,1,2,3,123,Others
2494,17293.0,1,7,1278.63,4,4,4,444,Loyal Champion
2495,17295.0,30,3,556.95,4,4,3,443,Others
2496,17298.0,156,1,107.64,2,2,1,221,Others
2497,17299.0,32,1,309.86,4,2,2,422,Others
2498,17302.0,94,3,876.8100000000001,3,4,3,343,Others
2499,17306.0,130,5,2361.3,2,4,4,244,Others
2500,17309.0,216,1,82.75,2,2,1,221,Others
